index,zri_zscore,price_zscore,crime_zscore,neighbourhood_group,neighbourhood,latitude,longitude,zipcodes,price,ZRI,CMPLNT_NUM_count_sum
1264,0.45516520929934845,3.0764984254795196,0.6687070881343281,Manhattan,Harlem,40.80742,-73.95205,10026,289,100.2,3807
1265,-0.35173114047229836,2.0749809325880415,1.4616699132323854,Brooklyn,Bushwick,40.70056,-73.92161999999998,11237,230,85.93333333333334,4810
1266,0.10261937423556812,0.6321167479138785,0.2038395495922965,Brooklyn,Park Slope,40.6774,-73.98246999999998,11217,145,93.96666666666667,3219
1267,-0.014267480170604812,0.547242384109516,-0.45314161457169705,Brooklyn,Clinton Hill,40.6853,-73.96692,11238,140,91.9,2388
1268,0.10261937423556812,0.716991111718241,0.2038395495922965,Brooklyn,Fort Greene,40.68706,-73.97065,11217,150,93.96666666666667,3219
1269,-0.42525674243747164,1.3959860221531413,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.68971,-73.92527,11221,190,84.63333333333334,2952
1270,-1.002149927087294,2.4144783878054916,-0.4041249693512788,Queens,Jamaica,40.671,-73.77911,11434,250,74.43333333333334,2450
1271,0.5286908112645218,1.1413629307400537,0.5675114334857225,Brooklyn,Williamsburg,40.70807,-73.94006999999998,11211,175,101.5,3679
1272,0.5286908112645218,1.5657347497618663,0.5675114334857225,Brooklyn,Williamsburg,40.71606,-73.95527,11211,200,101.5,3679
1273,0.1497511703670893,0.716991111718241,-0.8429030031792167,Brooklyn,Clinton Hill,40.6944,-73.96606,11205,150,94.8,1895
1274,0.10261937423556812,0.7000162389573685,0.2038395495922965,Brooklyn,Gowanus,40.67991,-73.98368,11217,149,93.96666666666667,3219
1275,0.5286908112645218,0.8358152210443486,0.5675114334857225,Brooklyn,Williamsburg,40.70896,-73.94754,11211,157,101.5,3679
1276,-0.014267480170604812,1.1413629307400537,-0.45314161457169705,Brooklyn,Crown Heights,40.67985,-73.96276999999998,11238,175,91.9,2388
1277,1.7333795203862092,2.4993527516098544,0.8797948990029036,Manhattan,Flatiron District,40.74074,-73.98573,10001,255,122.8,4074
1278,-0.1292690627315178,1.5657347497618663,1.0363319272874651,Brooklyn,Bushwick,40.69796,-73.93124,11206,200,89.86666666666666,4272
1279,-0.014267480170604812,2.3296040240011293,-0.45314161457169705,Brooklyn,Bedford-Stuyvesant,40.68746,-73.95810999999998,11238,245,91.9,2388
1280,0.7907435977557813,1.0395136941748186,0.3627483510326848,Manhattan,East Harlem,40.79034,-73.94503,10029,169,106.13333333333334,3420
1281,0.336393083047914,2.3635537695228743,0.49240528355121066,Manhattan,Harlem,40.82156,-73.94966,10030,247,98.1,3584
1282,1.2790290056783429,2.4144783878054916,-0.18196888375551198,Manhattan,Gramercy,40.73618,-73.9833,10009,250,114.76666666666667,2731
1283,0.5286908112645218,1.5657347497618663,0.5675114334857225,Brooklyn,Williamsburg,40.70856,-73.94776999999998,11211,200,101.5,3679
1284,-0.1594334122556914,2.4144783878054916,-1.029482491437583,Manhattan,Harlem,40.82307,-73.95447,10031,250,89.33333333333333,1659
1285,-0.016152752015866367,0.716991111718241,0.14454522069662923,Manhattan,Washington Heights,40.83791,-73.94075,10032,150,91.86666666666666,3144
1286,1.2790290056783429,1.5487598770009938,-0.18196888375551198,Manhattan,East Village,40.72986,-73.97913,10009,199,114.76666666666667,2731
1287,1.2790290056783429,2.4144783878054916,-0.18196888375551198,Manhattan,East Village,40.72554,-73.98245,10009,250,114.76666666666667,2731
